time_step, rms_u, rms_v, rms_w, rms_p
353, 3.55039E-01, 4.63040E-01, 6.18185E-01, 2.15642E-01
354, 3.54753E-01, 4.63191E-01, 6.18130E-01, 2.15514E-01
355, 3.54468E-01, 4.63343E-01, 6.18074E-01, 2.15386E-01
356, 3.54184E-01, 4.63496E-01, 6.18018E-01, 2.15258E-01
357, 3.53899E-01, 4.63650E-01, 6.17962E-01, 2.15132E-01
358, 3.53614E-01, 4.63804E-01, 6.17905E-01, 2.15006E-01
359, 3.53330E-01, 4.63960E-01, 6.17848E-01, 2.14881E-01
360, 3.53046E-01, 4.64117E-01, 6.17790E-01, 2.14756E-01
361, 3.52762E-01, 4.64275E-01, 6.17732E-01, 2.14633E-01
362, 3.52478E-01, 4.64433E-01, 6.17674E-01, 2.14510E-01
