time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
312, 3.79346E-15, 2.31739E-15, 2.27824E-15, 1.12176E-14
313, 3.41722E-15, 2.52564E-15, 2.27958E-15, 9.17006E-15
314, 4.18037E-15, 2.52324E-15, 2.66108E-15, 1.06891E-14
315, 4.18409E-15, 2.52084E-15, 2.66264E-15, 9.66266E-15
316, 4.18776E-15, 2.09872E-15, 2.66421E-15, 9.65427E-15
317, 4.19139E-15, 2.09675E-15, 2.66577E-15, 9.39207E-15
318, 3.43225E-15, 2.09478E-15, 2.66733E-15, 7.60861E-15
319, 3.81683E-15, 2.19748E-15, 2.66890E-15, 9.62927E-15
320, 3.43801E-15, 2.19544E-15, 2.28896E-15, 8.41836E-15
321, 3.44083E-15, 2.08897E-15, 2.29030E-15, 1.04981E-14
322, 3.63493E-15, 2.08706E-15, 2.67357E-15, 1.33958E-14
323, 3.44637E-15, 2.50218E-15, 2.29297E-15, 8.96498E-15
324, 3.64070E-15, 2.49991E-15, 2.67668E-15, 1.07236E-14
325, 3.45176E-15, 2.49766E-15, 2.29563E-15, 8.57160E-15
326, 3.35844E-15, 2.49542E-15, 2.29696E-15, 1.23742E-14
327, 4.03316E-15, 2.49319E-15, 1.91524E-15, 8.74589E-15
328, 3.45956E-15, 2.49098E-15, 2.10797E-15, 9.87014E-15
329, 3.65442E-15, 2.07399E-15, 1.91744E-15, 9.42217E-15
330, 3.65705E-15, 2.07217E-15, 2.30224E-15, 8.09629E-15
331, 3.85225E-15, 2.07037E-15, 2.11159E-15, 1.00335E-14
332, 3.85492E-15, 2.48229E-15, 2.11279E-15, 1.04012E-14
333, 3.85756E-15, 2.06679E-15, 2.11399E-15, 1.28342E-14
334, 3.86015E-15, 2.06503E-15, 2.30747E-15, 1.00712E-14
335, 4.05584E-15, 2.06327E-15, 2.30877E-15, 7.00029E-15
336, 4.05847E-15, 2.06153E-15, 2.11756E-15, 1.08041E-14
337, 4.25444E-15, 2.05980E-15, 2.31135E-15, 1.28545E-14
338, 3.87009E-15, 2.05808E-15, 2.31264E-15, 8.47952E-15
339, 3.48522E-15, 2.26202E-15, 1.92827E-15, 9.96781E-15
340, 3.87479E-15, 2.05469E-15, 2.31519E-15, 1.05822E-14
341, 3.87708E-15, 2.05301E-15, 2.70254E-15, 7.21498E-15
342, 4.26725E-15, 2.05135E-15, 2.12458E-15, 1.01923E-14
343, 4.07560E-15, 2.04970E-15, 2.31899E-15, 1.20471E-14
344, 4.46622E-15, 2.04806E-15, 2.70695E-15, 8.68681E-15
345, 4.08007E-15, 2.04644E-15, 2.32149E-15, 9.42388E-15
346, 4.08224E-15, 2.45379E-15, 2.32273E-15, 9.97394E-15
347, 4.66784E-15, 2.04323E-15, 2.32397E-15, 1.13898E-14
348, 4.08643E-15, 2.04164E-15, 2.13143E-15, 7.48410E-15
349, 4.28314E-15, 2.04007E-15, 2.32642E-15, 9.76493E-15
350, 4.28521E-15, 1.83466E-15, 1.93969E-15, 7.65760E-15
351, 4.48210E-15, 2.44436E-15, 1.74663E-15, 7.40479E-15
352, 4.67912E-15, 2.03544E-15, 1.94170E-15, 1.16534E-14
353, 4.87626E-15, 2.03392E-15, 1.94270E-15, 8.62547E-15
354, 4.68325E-15, 1.62593E-15, 1.94369E-15, 8.03394E-15
355, 4.68523E-15, 1.82783E-15, 2.33361E-15, 1.18109E-14
356, 4.68715E-15, 2.02945E-15, 2.33478E-15, 9.15869E-15
357, 5.07977E-15, 2.02799E-15, 2.14128E-15, 7.73898E-15
358, 4.88628E-15, 2.02653E-15, 1.94758E-15, 8.77640E-15
359, 4.88810E-15, 2.02510E-15, 1.94854E-15, 8.07977E-15
360, 5.08546E-15, 2.02367E-15, 1.94949E-15, 1.05401E-14
361, 4.69591E-15, 1.66837E-15, 1.95043E-15, 1.04097E-14
